id,date,time,trading_hour,vol,vol_bucket,spot,target,target_move_pct,direction,target_hit,days_to_target,min_hit,days_to_min,max_profit_pct,days_to_max
7552,2025-10-13,01:00:00,PM,44,20-49,408.0,423.99,3.9191176470588256,Bullish,1,0.0,1,0.0,24.533504901960786,51
7553,2025-10-13,01:00:00,PM,80,50-100,408.0,424.0,3.9215686274509802,Bullish,1,0.0,1,0.0,24.533504901960786,51
7554,2025-10-13,10:38:29,RTH,1,<10,429.66,446.9,4.012474980216904,Bullish,1,5.0,1,5.0,18.25552762649536,51
7555,2025-10-13,14:25:15,AH,138,100-499,435.9,449.79,3.1865106675843182,Bullish,1,5.0,1,5.0,16.56267492544162,51
7556,2025-10-13,14:18:10,AH,4320,2000-4999,435.9,450.06,3.2484514796971844,Bullish,1,9.0,1,5.0,16.56267492544162,51
7753,2025-10-14,10:51:19,RTH,1,<10,432.85,403.0,6.896153401871323,Bearish,0,,1,7.0,22.086173039159064,119
7754,2025-10-14,14:02:01,AH,2400,2000-4999,429.24,403.04,6.103811387568723,Bearish,0,,1,7.0,21.43090112757432,119
7755,2025-10-14,10:51:11,RTH,1,<10,432.85,404.89,6.459512533210127,Bearish,0,,1,7.0,22.086173039159064,119
7756,2025-10-14,10:51:05,RTH,1,<10,432.85,405.06,6.420237957722079,Bearish,0,,1,7.0,22.086173039159064,119
7757,2025-10-14,10:51:03,RTH,1,<10,432.85,405.4,6.341688806745996,Bearish,0,,1,7.0,22.086173039159064,119
7758,2025-10-14,10:51:04,RTH,1,<10,432.85,405.43,6.334757999306922,Bearish,0,,1,7.0,22.086173039159064,119
7759,2025-10-14,10:50:54,RTH,1,<10,432.85,405.82,6.244657502599059,Bearish,0,,1,7.0,22.086173039159064,119
7760,2025-10-14,10:51:19,RTH,1,<10,432.85,405.83,6.242347233452706,Bearish,0,,1,7.0,22.086173039159064,119
7761,2025-10-14,10:51:21,RTH,1,<10,432.85,406.18,6.161487813330256,Bearish,0,,1,7.0,22.086173039159064,119
7762,2025-10-14,10:51:04,RTH,1,<10,432.85,407.0,5.972045743329103,Bearish,0,,1,7.0,22.086173039159064,119
7763,2025-10-14,10:51:19,RTH,1,<10,432.85,407.17,5.932771167841055,Bearish,0,,1,7.0,22.086173039159064,119
7764,2025-10-14,14:02:42,AH,160,100-499,429.24,410.45,4.377504426428111,Bearish,0,,1,7.0,21.43090112757432,119
7765,2025-10-14,10:50:53,RTH,1,<10,432.85,412.1,4.793808478687767,Bearish,0,,1,7.0,22.086173039159064,119
7766,2025-10-14,14:15:49,AH,80,50-100,429.24,413.37,3.6972323175845694,Bearish,0,,1,7.0,21.43090112757432,119
7767,2025-10-14,14:14:00,AH,160,100-499,429.24,414.57,3.4176684372379125,Bearish,1,7.0,1,7.0,21.43090112757432,119
7768,2025-10-14,13:57:34,AH,114,100-499,429.24,415.95,3.0961699748392557,Bearish,1,7.0,1,7.0,21.43090112757432,119
7769,2025-10-14,09:50:08,RTH,100,50-100,433.33,418.86,3.339256455818884,Bearish,1,7.0,1,7.0,22.17247824983269,119
7817,2025-10-14,13:57:12,AH,48,20-49,429.24,451.88,5.274438542540301,Bullish,1,9.0,1,4.0,18.371237536110332,50
7818,2025-10-14,14:27:49,AH,30,20-49,429.24,459.48,7.045009784735814,Bullish,1,9.0,1,4.0,18.371237536110332,50
8142,2025-10-15,13:45:34,AH,3680,2000-4999,435.15,406.55,6.572446282890949,Bearish,0,,1,1.0,22.497989199126735,118
8143,2025-10-15,13:47:17,AH,200,100-499,435.15,407.47,6.361024933930818,Bearish,0,,1,1.0,22.497989199126735,118
8144,2025-10-15,13:46:03,AH,20,20-49,435.15,407.68,6.312765712972531,Bearish,0,,1,1.0,22.497989199126735,118
8146,2025-10-15,13:44:54,AH,240,100-499,435.15,449.53,3.3046076065724455,Bullish,1,3.0,1,3.0,16.763575778467203,49
8147,2025-10-15,08:41:52,RTH,1,<10,434.69,456.9,5.109388299707833,Bullish,1,8.0,1,3.0,16.887137960385562,49
8612,2025-10-17,13:56:30,AH,76,50-100,439.31,420.68,4.240741162277207,Bearish,1,4.0,1,4.0,23.231886367257744,116
8613,2025-10-17,13:50:37,AH,3648,2000-4999,439.31,420.8,4.213425599235162,Bearish,1,4.0,1,4.0,23.231886367257744,116
8614,2025-10-17,13:49:42,AH,380,100-499,439.31,420.95,4.179281145432613,Bearish,1,4.0,1,4.0,23.231886367257744,116
8615,2025-10-17,14:00:17,AH,76,50-100,439.31,423.46,3.607930618469878,Bearish,1,4.0,1,4.0,23.231886367257744,116
8616,2025-10-17,14:05:41,AH,190,100-499,439.31,425.82,3.0707245453096923,Bearish,1,4.0,1,4.0,23.231886367257744,116
8620,2025-10-17,13:54:25,AH,200,100-499,439.31,457.44,4.126926316268693,Bullish,1,6.0,1,6.0,15.657895335867611,47
8621,2025-10-17,14:00:01,AH,840,500-999,439.31,466.63,6.218843185905168,Bullish,1,7.0,1,6.0,15.657895335867611,47
8934,2025-10-20,13:47:43,AH,396,100-499,447.43,415.58,7.118431933486807,Bearish,1,3.0,1,2.0,24.625081018259838,115
8935,2025-10-20,07:16:56,RTH,14,10-19,447.69,421.62,5.823225892916972,Bearish,1,3.0,1,2.0,24.668855681386674,115
8936,2025-10-20,16:46:29,AH,40,20-49,447.43,431.74,3.5066937845026036,Bearish,1,2.0,1,2.0,24.625081018259838,115
8938,2025-10-20,14:00:01,AH,840,500-999,447.43,468.26,4.655476834365149,Bullish,1,10.0,1,6.0,13.558925418501216,46
9068,2025-10-21,14:32:18,AH,100,50-100,442.6,280.11,36.712607320379576,Bearish,0,,1,1.0,23.80253050158157,114
9069,2025-10-21,14:31:18,AH,40,20-49,442.6,285.05,35.59647537279711,Bearish,0,,1,1.0,23.80253050158157,114
9070,2025-10-21,13:49:04,AH,1520,1000-2000,442.6,415.9,6.0325350203343975,Bearish,1,2.0,1,1.0,23.80253050158157,114
9072,2025-10-21,13:44:12,AH,200,100-499,442.6,463.16,4.64527790329869,Bullish,1,5.0,1,4.0,14.798169905106185,45
9137,2025-10-22,13:46:15,AH,220,100-499,438.97,408.08,7.0369273526664795,Bearish,1,16.0,1,1.0,23.17242636171037,113
9138,2025-10-22,14:45:55,AH,1234,1000-2000,438.97,423.5,3.5241588263434918,Bearish,1,1.0,1,1.0,23.17242636171037,113
9139,2025-10-22,14:45:55,AH,4,<10,438.97,423.51,3.5218807663393936,Bearish,1,1.0,1,1.0,23.17242636171037,113
9140,2025-10-22,14:45:55,AH,257,100-499,438.97,423.53,3.5173246463311965,Bearish,1,1.0,1,1.0,23.17242636171037,113
9141,2025-10-22,14:45:55,AH,5,<10,438.97,423.54,3.515046586327085,Bearish,1,1.0,1,1.0,23.17242636171037,113
9142,2025-10-22,14:45:55,AH,124,100-499,438.97,423.55,3.512768526322987,Bearish,1,1.0,1,1.0,23.17242636171037,113
9143,2025-10-22,14:45:55,AH,18,10-19,438.97,423.56,3.5104904663188883,Bearish,1,1.0,1,1.0,23.17242636171037,113
9144,2025-10-22,14:45:53,AH,506,500-999,438.97,423.58,3.5059343463106916,Bearish,1,1.0,1,1.0,23.17242636171037,113
9145,2025-10-22,14:45:55,AH,128,100-499,438.97,423.59,3.503656286306593,Bearish,1,1.0,1,1.0,23.17242636171037,113
9146,2025-10-22,14:45:55,AH,100,50-100,438.97,423.6,3.5013782263024815,Bearish,1,1.0,1,1.0,23.17242636171037,113
9147,2025-10-22,14:45:56,AH,108,100-499,438.97,423.61,3.4991001662983834,Bearish,1,1.0,1,1.0,23.17242636171037,113
9148,2025-10-22,14:45:56,AH,8,<10,438.97,423.62,3.496822106294285,Bearish,1,1.0,1,1.0,23.17242636171037,113
9149,2025-10-22,14:45:55,AH,5,<10,438.97,423.64,3.492265986286088,Bearish,1,1.0,1,1.0,23.17242636171037,113
9150,2025-10-22,14:45:55,AH,2,<10,438.97,423.65,3.489987926281989,Bearish,1,1.0,1,1.0,23.17242636171037,113
9151,2025-10-22,14:45:55,AH,1,<10,438.97,423.66,3.487709866277878,Bearish,1,1.0,1,1.0,23.17242636171037,113
9152,2025-10-22,14:45:55,AH,101,100-499,438.97,423.67,3.4854318062737795,Bearish,1,1.0,1,1.0,23.17242636171037,113
9153,2025-10-22,14:45:55,AH,24,20-49,438.97,423.68,3.4831537462696813,Bearish,1,1.0,1,1.0,23.17242636171037,113
9154,2025-10-22,14:45:55,AH,379,100-499,438.97,423.69,3.4808756862655823,Bearish,1,1.0,1,1.0,23.17242636171037,113
9155,2025-10-22,14:45:55,AH,9,<10,438.97,423.7,3.478597626261484,Bearish,1,1.0,1,1.0,23.17242636171037,113
9156,2025-10-22,14:45:54,AH,433,100-499,438.97,423.71,3.476319566257386,Bearish,1,1.0,1,1.0,23.17242636171037,113
9157,2025-10-22,14:45:54,AH,107,100-499,438.97,423.72,3.4740415062532746,Bearish,1,1.0,1,1.0,23.17242636171037,113
9158,2025-10-22,14:45:57,AH,440,100-499,438.97,423.73,3.4717634462491755,Bearish,1,1.0,1,1.0,23.17242636171037,113
9159,2025-10-22,14:45:57,AH,1251,1000-2000,438.97,423.74,3.4694853862450774,Bearish,1,1.0,1,1.0,23.17242636171037,113
9160,2025-10-22,14:45:54,AH,73,50-100,438.97,423.75,3.4672073262409793,Bearish,1,1.0,1,1.0,23.17242636171037,113
9161,2025-10-22,14:45:54,AH,48,20-49,438.97,423.76,3.464929266236881,Bearish,1,1.0,1,1.0,23.17242636171037,113
9162,2025-10-22,14:45:53,AH,73,50-100,438.97,423.77,3.462651206232782,Bearish,1,1.0,1,1.0,23.17242636171037,113
9163,2025-10-22,14:45:57,AH,11,10-19,438.97,423.78,3.460373146228684,Bearish,1,1.0,1,1.0,23.17242636171037,113
9164,2025-10-22,14:45:51,AH,8,<10,438.97,423.79,3.4580950862245725,Bearish,1,1.0,1,1.0,23.17242636171037,113
9165,2025-10-22,14:45:54,AH,75,50-100,438.97,423.8,3.4558170262204744,Bearish,1,1.0,1,1.0,23.17242636171037,113
9166,2025-10-22,14:45:51,AH,2,<10,438.97,423.81,3.4535389662163753,Bearish,1,1.0,1,1.0,23.17242636171037,113
9167,2025-10-22,14:45:51,AH,2,<10,438.97,423.82,3.451260906212277,Bearish,1,1.0,1,1.0,23.17242636171037,113
9168,2025-10-22,14:45:51,AH,15,10-19,438.97,423.83,3.448982846208179,Bearish,1,1.0,1,1.0,23.17242636171037,113
9169,2025-10-22,14:45:58,AH,217,100-499,438.97,423.84,3.44670478620408,Bearish,1,1.0,1,1.0,23.17242636171037,113
9170,2025-10-22,14:45:57,AH,9,<10,438.97,423.85,3.4444267261999686,Bearish,1,1.0,1,1.0,23.17242636171037,113
9171,2025-10-22,14:45:51,AH,1,<10,438.97,423.86,3.4421486661958705,Bearish,1,1.0,1,1.0,23.17242636171037,113
9172,2025-10-22,14:45:53,AH,195,100-499,438.97,423.87,3.4398706061917723,Bearish,1,1.0,1,1.0,23.17242636171037,113
9173,2025-10-22,14:45:52,AH,1072,1000-2000,438.97,423.88,3.4375925461876733,Bearish,1,1.0,1,1.0,23.17242636171037,113
9174,2025-10-22,14:45:54,AH,286,100-499,438.97,423.89,3.435314486183575,Bearish,1,1.0,1,1.0,23.17242636171037,113
9175,2025-10-22,14:45:52,AH,751,500-999,438.97,423.9,3.433036426179477,Bearish,1,1.0,1,1.0,23.17242636171037,113
9176,2025-10-22,14:45:51,AH,160,100-499,438.97,423.91,3.4307583661753656,Bearish,1,1.0,1,1.0,23.17242636171037,113
9177,2025-10-22,14:45:58,AH,128,100-499,438.97,423.92,3.4284803061712674,Bearish,1,1.0,1,1.0,23.17242636171037,113
9178,2025-10-22,14:45:51,AH,7,<10,438.97,423.93,3.4262022461671684,Bearish,1,1.0,1,1.0,23.17242636171037,113
9179,2025-10-22,14:45:57,AH,170,100-499,438.97,423.94,3.4239241861630703,Bearish,1,1.0,1,1.0,23.17242636171037,113
9180,2025-10-22,14:45:51,AH,407,100-499,438.97,423.95,3.4216461261589717,Bearish,1,1.0,1,1.0,23.17242636171037,113
9181,2025-10-22,14:45:52,AH,44,20-49,438.97,423.96,3.419368066154873,Bearish,1,1.0,1,1.0,23.17242636171037,113
9182,2025-10-22,14:45:53,AH,277,100-499,438.97,423.97,3.4170900061507616,Bearish,1,1.0,1,1.0,23.17242636171037,113
9183,2025-10-22,14:45:52,AH,583,500-999,438.97,423.98,3.4148119461466635,Bearish,1,1.0,1,1.0,23.17242636171037,113
9184,2025-10-22,14:45:57,AH,605,500-999,438.97,423.99,3.412533886142565,Bearish,1,1.0,1,1.0,23.17242636171037,113
9185,2025-10-22,14:45:58,AH,158,100-499,438.72,424.0,3.3552151714077376,Bearish,1,1.0,1,1.0,23.128646973012405,113
9186,2025-10-22,14:45:51,AH,585,500-999,438.72,424.01,3.3529358132749896,Bearish,1,1.0,1,1.0,23.128646973012405,113
9187,2025-10-22,14:45:58,AH,143,100-499,438.97,424.02,3.4056997061302696,Bearish,1,1.0,1,1.0,23.17242636171037,113
9188,2025-10-22,14:45:58,AH,1222,1000-2000,438.72,424.03,3.3483770970094944,Bearish,1,1.0,1,1.0,23.128646973012405,113
9189,2025-10-22,14:45:48,AH,307,100-499,438.72,424.04,3.3460977388767335,Bearish,1,1.0,1,1.0,23.128646973012405,113
9190,2025-10-22,14:45:58,AH,218,100-499,438.97,424.05,3.3988655261179614,Bearish,1,1.0,1,1.0,23.17242636171037,113
9191,2025-10-22,14:45:58,AH,618,500-999,438.97,424.06,3.396587466113863,Bearish,1,1.0,1,1.0,23.17242636171037,113
9192,2025-10-22,14:45:49,AH,202,100-499,438.97,424.07,3.3943094061097647,Bearish,1,1.0,1,1.0,23.17242636171037,113
9193,2025-10-22,14:45:50,AH,382,100-499,438.97,424.08,3.3920313461056657,Bearish,1,1.0,1,1.0,23.17242636171037,113
9194,2025-10-22,14:45:51,AH,109,100-499,438.97,424.09,3.3897532861015676,Bearish,1,1.0,1,1.0,23.17242636171037,113
9195,2025-10-22,14:45:58,AH,118,100-499,438.97,424.1,3.387475226097456,Bearish,1,1.0,1,1.0,23.17242636171037,113
9196,2025-10-22,14:45:49,AH,120,100-499,438.97,424.11,3.385197166093358,Bearish,1,1.0,1,1.0,23.17242636171037,113
9197,2025-10-22,14:45:49,AH,10,10-19,438.97,424.12,3.382919106089259,Bearish,1,1.0,1,1.0,23.17242636171037,113
9198,2025-10-22,14:45:48,AH,104,100-499,438.97,424.13,3.380641046085161,Bearish,1,1.0,1,1.0,23.17242636171037,113
9199,2025-10-22,14:45:58,AH,107,100-499,438.97,424.14,3.3783629860810627,Bearish,1,1.0,1,1.0,23.17242636171037,113
9200,2025-10-22,14:45:49,AH,685,500-999,438.97,424.15,3.3760849260769636,Bearish,1,1.0,1,1.0,23.17242636171037,113
9201,2025-10-22,14:45:48,AH,13,10-19,438.97,424.16,3.373806866072852,Bearish,1,1.0,1,1.0,23.17242636171037,113
9202,2025-10-22,14:45:49,AH,35,20-49,438.97,424.17,3.371528806068754,Bearish,1,1.0,1,1.0,23.17242636171037,113
9203,2025-10-22,14:45:50,AH,13,10-19,438.97,424.18,3.369250746064656,Bearish,1,1.0,1,1.0,23.17242636171037,113
9204,2025-10-22,14:45:48,AH,37,20-49,438.97,424.19,3.3669726860605578,Bearish,1,1.0,1,1.0,23.17242636171037,113
9205,2025-10-22,14:45:47,AH,131,100-499,438.97,424.2,3.3646946260564587,Bearish,1,1.0,1,1.0,23.17242636171037,113
9206,2025-10-22,14:45:48,AH,1014,1000-2000,438.97,424.21,3.3624165660523606,Bearish,1,1.0,1,1.0,23.17242636171037,113
9207,2025-10-22,14:45:58,AH,43,20-49,438.97,424.22,3.360138506048249,Bearish,1,1.0,1,1.0,23.17242636171037,113
9208,2025-10-22,14:45:58,AH,2037,2000-4999,438.97,424.23,3.357860446044151,Bearish,1,1.0,1,1.0,23.17242636171037,113
9209,2025-10-22,14:45:58,AH,183,100-499,438.97,424.24,3.355582386040052,Bearish,1,1.0,1,1.0,23.17242636171037,113
9210,2025-10-22,14:45:47,AH,181,100-499,438.97,424.25,3.353304326035954,Bearish,1,1.0,1,1.0,23.17242636171037,113
9211,2025-10-22,14:45:58,AH,927,500-999,438.97,424.26,3.3510262660318557,Bearish,1,1.0,1,1.0,23.17242636171037,113
9212,2025-10-22,14:45:44,AH,765,500-999,438.97,424.27,3.3487482060277567,Bearish,1,1.0,1,1.0,23.17242636171037,113
9213,2025-10-22,14:45:47,AH,114,100-499,438.97,424.28,3.3464701460236586,Bearish,1,1.0,1,1.0,23.17242636171037,113
9214,2025-10-22,14:45:44,AH,666,500-999,438.97,424.29,3.344192086019547,Bearish,1,1.0,1,1.0,23.17242636171037,113
9215,2025-10-22,14:45:44,AH,254,100-499,438.97,424.3,3.341914026015449,Bearish,1,1.0,1,1.0,23.17242636171037,113
9216,2025-10-22,14:45:44,AH,275,100-499,438.97,424.31,3.33963596601135,Bearish,1,1.0,1,1.0,23.17242636171037,113
9217,2025-10-22,14:45:45,AH,170,100-499,438.97,424.32,3.337357906007252,Bearish,1,1.0,1,1.0,23.17242636171037,113
9218,2025-10-22,14:45:59,AH,41,20-49,438.97,424.33,3.3350798460031537,Bearish,1,1.0,1,1.0,23.17242636171037,113
9219,2025-10-22,14:45:46,AH,1,<10,438.97,424.34,3.332801785999055,Bearish,1,1.0,1,1.0,23.17242636171037,113
9220,2025-10-22,14:45:59,AH,1616,1000-2000,438.97,424.35,3.3305237259949436,Bearish,1,1.0,1,1.0,23.17242636171037,113
9221,2025-10-22,14:45:59,AH,48,20-49,438.97,424.36,3.328245665990845,Bearish,1,1.0,1,1.0,23.17242636171037,113
9222,2025-10-22,14:45:58,AH,20,20-49,438.97,424.37,3.325967605986747,Bearish,1,1.0,1,1.0,23.17242636171037,113
9223,2025-10-22,14:45:44,AH,19,10-19,438.97,424.38,3.3236895459826483,Bearish,1,1.0,1,1.0,23.17242636171037,113
9224,2025-10-22,14:45:58,AH,768,500-999,438.97,424.39,3.3214114859785497,Bearish,1,1.0,1,1.0,23.17242636171037,113
9225,2025-10-22,14:45:43,AH,377,100-499,438.97,424.4,3.319133425974451,Bearish,1,1.0,1,1.0,23.17242636171037,113
9226,2025-10-22,14:45:44,AH,540,500-999,438.97,424.41,3.31685536597034,Bearish,1,1.0,1,1.0,23.17242636171037,113
9227,2025-10-22,14:45:58,AH,737,500-999,438.97,424.42,3.3145773059662416,Bearish,1,1.0,1,1.0,23.17242636171037,113
9228,2025-10-22,14:45:44,AH,41,20-49,438.97,424.43,3.312299245962143,Bearish,1,1.0,1,1.0,23.17242636171037,113
9229,2025-10-22,14:45:42,AH,477,100-499,438.97,424.44,3.3100211859580444,Bearish,1,1.0,1,1.0,23.17242636171037,113
9230,2025-10-22,14:45:43,AH,42,20-49,438.97,424.45,3.3077431259539463,Bearish,1,1.0,1,1.0,23.17242636171037,113
9231,2025-10-22,14:45:43,AH,11,10-19,438.97,424.46,3.3054650659498472,Bearish,1,1.0,1,1.0,23.17242636171037,113
9232,2025-10-22,14:45:43,AH,58,50-100,438.97,424.47,3.3031870059457367,Bearish,1,1.0,1,1.0,23.17242636171037,113
9233,2025-10-22,14:45:58,AH,200,100-499,438.97,424.48,3.3009089459416376,Bearish,1,1.0,1,1.0,23.17242636171037,113
9234,2025-10-22,14:45:43,AH,59,50-100,438.97,424.49,3.2986308859375395,Bearish,1,1.0,1,1.0,23.17242636171037,113
9235,2025-10-22,14:45:42,AH,58,50-100,438.97,424.5,3.2963528259334414,Bearish,1,1.0,1,1.0,23.17242636171037,113
9236,2025-10-22,14:45:42,AH,29,20-49,438.97,424.51,3.2940747659293423,Bearish,1,1.0,1,1.0,23.17242636171037,113
9237,2025-10-22,14:45:42,AH,16,10-19,438.97,424.52,3.291796705925244,Bearish,1,1.0,1,1.0,23.17242636171037,113
9238,2025-10-22,14:45:42,AH,220,100-499,438.97,424.53,3.289518645921146,Bearish,1,1.0,1,1.0,23.17242636171037,113
9239,2025-10-22,14:45:42,AH,3,<10,438.97,424.54,3.2872405859170346,Bearish,1,1.0,1,1.0,23.17242636171037,113
9240,2025-10-22,14:45:42,AH,160,100-499,438.97,424.55,3.2849625259129356,Bearish,1,1.0,1,1.0,23.17242636171037,113
9241,2025-10-22,14:45:42,AH,536,500-999,438.97,424.56,3.2826844659088374,Bearish,1,1.0,1,1.0,23.17242636171037,113
9242,2025-10-22,14:45:42,AH,74,50-100,438.97,424.57,3.2804064059047393,Bearish,1,1.0,1,1.0,23.17242636171037,113
9243,2025-10-22,14:45:42,AH,15,10-19,438.97,424.58,3.2781283459006403,Bearish,1,1.0,1,1.0,23.17242636171037,113
9244,2025-10-22,14:45:42,AH,134,100-499,438.97,424.59,3.275850285896542,Bearish,1,1.0,1,1.0,23.17242636171037,113
9245,2025-10-22,14:45:42,AH,310,100-499,438.97,424.6,3.2735722258924307,Bearish,1,1.0,1,1.0,23.17242636171037,113
9246,2025-10-22,14:45:42,AH,1,<10,438.97,424.62,3.2690161058842344,Bearish,1,1.0,1,1.0,23.17242636171037,113
9247,2025-10-22,14:45:42,AH,44,20-49,438.97,424.64,3.2644599858760373,Bearish,1,1.0,1,1.0,23.17242636171037,113
9248,2025-10-22,14:45:42,AH,1,<10,438.97,424.65,3.262181925871939,Bearish,1,1.0,1,1.0,23.17242636171037,113
9249,2025-10-22,14:45:43,AH,1,<10,438.97,424.66,3.2599038658678277,Bearish,1,1.0,1,1.0,23.17242636171037,113
9250,2025-10-22,14:45:42,AH,116,100-499,438.97,424.69,3.2530696858555324,Bearish,1,1.0,1,1.0,23.17242636171037,113
9251,2025-10-22,14:45:42,AH,40,20-49,438.97,424.7,3.2507916258514333,Bearish,1,1.0,1,1.0,23.17242636171037,113
9252,2025-10-22,14:45:59,AH,30,20-49,438.97,424.71,3.248513565847335,Bearish,1,1.0,1,1.0,23.17242636171037,113
9253,2025-10-22,14:45:42,AH,277,100-499,438.97,424.72,3.2462355058432237,Bearish,1,1.0,1,1.0,23.17242636171037,113
9254,2025-10-22,14:45:59,AH,988,500-999,438.97,424.73,3.2439574458391256,Bearish,1,1.0,1,1.0,23.17242636171037,113
9255,2025-10-22,14:45:42,AH,379,100-499,438.97,424.74,3.2416793858350266,Bearish,1,1.0,1,1.0,23.17242636171037,113
9256,2025-10-22,14:45:42,AH,105,100-499,438.97,424.75,3.2394013258309284,Bearish,1,1.0,1,1.0,23.17242636171037,113
9257,2025-10-22,14:45:42,AH,33,20-49,438.97,424.76,3.2371232658268303,Bearish,1,1.0,1,1.0,23.17242636171037,113
9258,2025-10-22,14:45:42,AH,36,20-49,438.97,424.77,3.2348452058227317,Bearish,1,1.0,1,1.0,23.17242636171037,113
9259,2025-10-22,14:45:42,AH,5,<10,438.97,424.78,3.232567145818633,Bearish,1,1.0,1,1.0,23.17242636171037,113
9260,2025-10-22,14:45:59,AH,19,10-19,438.97,424.79,3.2302890858145217,Bearish,1,1.0,1,1.0,23.17242636171037,113
9261,2025-10-22,14:45:42,AH,657,500-999,438.97,424.8,3.2280110258104235,Bearish,1,1.0,1,1.0,23.17242636171037,113
9262,2025-10-22,14:45:42,AH,63,50-100,438.97,424.81,3.225732965806325,Bearish,1,1.0,1,1.0,23.17242636171037,113
9263,2025-10-22,14:45:42,AH,48,20-49,438.97,424.82,3.2234549058022264,Bearish,1,1.0,1,1.0,23.17242636171037,113
9264,2025-10-22,14:45:42,AH,23,20-49,438.97,424.84,3.2188987857940297,Bearish,1,1.0,1,1.0,23.17242636171037,113
9265,2025-10-22,14:45:42,AH,41,20-49,438.97,424.85,3.216620725789918,Bearish,1,1.0,1,1.0,23.17242636171037,113
9266,2025-10-22,14:45:42,AH,3,<10,438.97,424.86,3.2143426657858196,Bearish,1,1.0,1,1.0,23.17242636171037,113
9267,2025-10-22,14:45:42,AH,79,50-100,438.97,424.87,3.212064605781721,Bearish,1,1.0,1,1.0,23.17242636171037,113
9268,2025-10-22,14:45:42,AH,151,100-499,438.97,424.88,3.209786545777623,Bearish,1,1.0,1,1.0,23.17242636171037,113
9269,2025-10-22,14:45:42,AH,10,10-19,438.97,424.89,3.207508485773524,Bearish,1,1.0,1,1.0,23.17242636171037,113
9270,2025-10-22,14:45:42,AH,95,50-100,438.97,424.9,3.2052304257694257,Bearish,1,1.0,1,1.0,23.17242636171037,113
9271,2025-10-22,14:45:42,AH,2,<10,438.97,424.91,3.2029523657653143,Bearish,1,1.0,1,1.0,23.17242636171037,113
9272,2025-10-22,14:45:59,AH,68,50-100,438.97,424.93,3.198396245757118,Bearish,1,1.0,1,1.0,23.17242636171037,113
9273,2025-10-22,14:45:42,AH,82,50-100,438.97,424.94,3.196118185753019,Bearish,1,1.0,1,1.0,23.17242636171037,113
9274,2025-10-22,14:45:59,AH,76,50-100,438.97,424.95,3.193840125748921,Bearish,1,1.0,1,1.0,23.17242636171037,113
9275,2025-10-22,14:45:59,AH,20,20-49,438.97,424.96,3.1915620657448227,Bearish,1,1.0,1,1.0,23.17242636171037,113
9276,2025-10-22,14:45:59,AH,64,50-100,438.97,424.97,3.1892840057407112,Bearish,1,1.0,1,1.0,23.17242636171037,113
9277,2025-10-22,14:45:59,AH,12,10-19,438.97,424.98,3.1870059457366122,Bearish,1,1.0,1,1.0,23.17242636171037,113
9278,2025-10-22,14:45:59,AH,100,50-100,438.97,424.99,3.184727885732514,Bearish,1,1.0,1,1.0,23.17242636171037,113
9279,2025-10-22,14:45:42,AH,4895,2000-4999,438.72,425.0,3.1272793581327556,Bearish,1,1.0,1,1.0,23.128646973012405,113
9280,2025-10-22,14:45:41,AH,239,100-499,438.97,425.01,3.180171765724317,Bearish,1,1.0,1,1.0,23.17242636171037,113
9281,2025-10-22,14:45:42,AH,154,100-499,438.72,425.02,3.1227206418672604,Bearish,1,1.0,1,1.0,23.128646973012405,113
9282,2025-10-22,14:45:59,AH,166,100-499,438.97,425.03,3.1756156457161206,Bearish,1,1.0,1,1.0,23.17242636171037,113
9283,2025-10-22,14:45:37,AH,9230,>=5000,438.97,425.04,3.173337585712009,Bearish,1,1.0,1,1.0,23.17242636171037,113
9284,2025-10-22,14:45:37,AH,1002,1000-2000,438.97,425.05,3.171059525707911,Bearish,1,1.0,1,1.0,23.17242636171037,113
9285,2025-10-22,14:45:59,AH,199,100-499,438.97,425.06,3.168781465703812,Bearish,1,1.0,1,1.0,23.17242636171037,113
9286,2025-10-22,14:45:41,AH,177,100-499,438.97,425.07,3.166503405699714,Bearish,1,1.0,1,1.0,23.17242636171037,113
9287,2025-10-22,14:45:41,AH,120,100-499,438.97,425.08,3.1642253456956158,Bearish,1,1.0,1,1.0,23.17242636171037,113
9288,2025-10-22,14:45:59,AH,95,50-100,438.97,425.09,3.1619472856915167,Bearish,1,1.0,1,1.0,23.17242636171037,113
9289,2025-10-22,14:45:37,AH,56,50-100,438.97,425.1,3.1596692256874053,Bearish,1,1.0,1,1.0,23.17242636171037,113
9290,2025-10-22,14:45:37,AH,258,100-499,438.97,425.11,3.157391165683307,Bearish,1,1.0,1,1.0,23.17242636171037,113
